imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote
tt4187650,Trip to Bhangarh: Asia's Most Haunted Place,Trip to Bhangarh: Asia's Most Haunted Place,2014,2014-08-28,"Horror, Thriller",113,India,Hindi,Jitendra Pawar,Jitendra Pawar,Rock N Rolla Films,"Manish Chaudhary, Suzanna Mukherjee, Piyush Raina, Rachit Behl, Rohit Chaudhary, Vikram Kochhar, Parree Pande, Anand Alkunte, Kuki Aunty, Pawan Bairathi, Siddharth Bhardwaj, Kumar Abhijay Bhati, Pavleen Chandhol, Manish Choudhary, Sumit Khanna","Five friends reunite and plan a trip to Bhangarh, an apparently haunted fort in rural Rajasthan - A place where even staying overnight is forbidden by law.",2.4,231,,,,,7.0,,2.4
tt4190220,Zed Plus,Zed Plus,2014,2014-11-28,Comedy,141,India,Hindi,Chandra Prakash Dwivedi,"Chandra Prakash Dwivedi, Ramkumar Singh",WisdomTree Productions,"Vinod Acharya, Adil Hussain, Ravi Jhankal, Ekavali Khanna, Kulbhushan Kharbanda, Sanjay Mishra, K.K. Raina, Anil Rastogi, Vikram Sharma, Mona Singh, Rahul Singh, Ramkumar Singh, Shivani Tanksale, Mukesh Tiwari, Tushar Upreti","A political satire involving a small town in Rajasthan, where the local government is on the verge of collapsing due to factors such as corruption.",6.4,392,,,,,10.0,2.0,6.4
tt4192240,Teen Yaari Katha,Teen Yaari Katha,2012,2012-05-04,"Comedy, Drama",113,India,Bengali,"Abhijit Guha, Sudeshna Roy","Anindya Bose, Abhijit Guha",NIdeas Creations & Productions,"Sujan Mukherjee, Rudranil Ghosh, Parambrata Chattopadhyay, Gargi Roy Chowdhury, June Malia, Rimjhim Mitra, Saswata Chatterjee, Gita Dey, Biplab Chatterjee, Rajesh Sharma",The story narrates three adult boy's life from three different background.,7.1,300,,,,,,,7.1
tt4195522,Pilla Nuvvu Leni Jeevitham,Pilla Nuvvu Leni Jeevitham,2014,2014-11-13,"Action, Drama, Romance",160,India,Telugu,A.S. Ravi Kumar Chowdary,"A.S. Ravi Kumar Chowdary, A.S. Ravi Kumar Chowdary",Geetha Arts,"Sai Dharam Tej, Regina Cassandra, Jagapathi Babu, Prakash Raj, Raghu Babu, Joy Badlani, Chandramohan, Kishore Das, Hema, Satya Krishnan, Melkote, Duvvasi Mohan, Prabhakar, Aahuthi Prasad, Vizag Prasad",Seenu(Sai Dharam Tej) falls in love with Shailu(Regina) and proposes to her but gets rejected every time.Twist in the tale arises when Seenu comes to know that Shailu is in danger posed by ...,6.1,280,,,INR 107500000,,,2.0,6.1
tt1860128,Pattathu Yaanai(Tamil),Pattathu Yaanai,2013,2013-07-26,Action,155,India,Tamil,Boopathy Pandian,Boopathy Pandian,Global Infotainment,"Murli Sharma, Aishwarya Arjun, Yogi Babu, Santhanam, Vishal","Saravanan and his friends, with their new boss Gouravam, come to Trichy to set up a new restaurant. Their plans get messed up when Saravanan falls for Aishwarya, who is also pursued by a gangster.",3.8,126,INR 240000000,,$ 41217,,,4.0,3.8
tt1227072,Pattathu Yaanai(Hindi),Pattathu Yaanai,2013,2013-07-26,Action,155,India,Hindi,Boopathy Pandian,Boopathy Pandian,Global Infotainment,"Murli Sharma, Aishwarya Arjun, Yogi Babu, Santhanam, Vishal","Saravanan and his friends, with their new boss Gouravam, come to Trichy to set up a new restaurant. Their plans get messed up when Saravanan falls for Aishwarya, who is also pursued by a gangster.",3.8,126,INR 240000000,,$ 41217,,,4.0,3.8
tt4200804,Shivam,Shivam,2015,2015-01-02,Thriller,152,India,Kannada,Srinivasa Raju,"Srinivasa Raju, Prasad Thota",Tanvi Films,"Saloni Aswani, Avinash, Sihi Kahi Chandru, Makrand Deshpande, Doddanna, Ragini Dwivedi, Sadhu Kokila, Sharath Lohitashwa, Srinivasa Murthy, Bullet Prakash, Rangayana Raghu, P. Ravi Shankar, Upendra",A younger son must step up to defend the temple for which his family is responsible.,6.1,115,,,,,1.0,2.0,6.1
tt4203824,Elizabeth Ekadashi,Elizabeth Ekadashi,2014,2014-11-14,"Adventure, Drama, Family",90,India,Marathi,Paresh Mokashi,"Madhugandha Kulkarni, Madhugandha Kulkarni",Essel Vision Productions,"Chaitanya Badve, Durgesh Badve-Mahajan, Sayali Bandakavathekar, Nandita Dhuri, Prasad Godbole, Anil Kamble, Vanmala Kinikar, Chaitanya Kulkarni, Pushkar Lonarkar, Shrirang Mahajan","Dnyanesh and Mukta are siblings who with their mother and grandmother live in the pilgrim town of Pandharpur, Maharashtra. The title's eponymous 'Elizabeth' is a bicycle that is gifted to ...",8.4,593,INR 1500000,,,,3.0,3.0,8.4
tt4219894,Lokmanya Ek Yugpurush,Lokmanya Ek Yugpurush,2015,2015-01-02,History,139,India,Marathi,Om Raut,"Om Raut, Kaustubh Savarkar",Neena Raut Films,"Subodh Bhave, Shweta Mahadik, Chinmay Mandlekar, Priya Bapat, Angad Mhaskar, Sameer Sanjay Vidwans, Prashant Uthale, Depesh Shah, Nana Patekar, Bharat Dabholkar, Vikram Gaikwad, J. Brandon Hill, Ashish Mhatre","A biographical,historical film based on the life events of legendary freedom Leader Lokymanya Baal Gangadhar Tilak.",8.4,453,INR 70000000,,,,6.0,4.0,8.4
tt4228746,Zid,Zid,2014,2014-11-28,"Crime, Thriller",126,India,Hindi,Vivek Agnihotri,"Vivek Agnihotri, Rohit Malhotra",Benaras Mediaworks,"Mannara Chopra, Karanvir Sharma, Shradha Das, Denzil Smith, Seerat Kapoor, Mohan Kapoor, Rajeev Saxena, Indal Singh","A journalist, who is still in love with his ex-girlfriend, becomes the obsession of his landlord's daughter.",4.3,992,,,,,10.0,5.0,4.3
tt4235432,Ithihasa,Ithihasa,2014,2014-11-27,Drama,150,India,Malayalam,Binu S.,Anil Narayanan,ARK Media,"Binu Adimali, Anusree, Shine Tom Chacko, Pradeep Kottayam, Noby Marcose, Joy Mathew, Swapna Menon, Valsala Menon, Ambika Mohan, Binoy Nambala, Divya Prabha, Ratheesh Rohini, Arun Sol, Sunil Sukhada",A male small-time crook and a female IT professional find themselves trapped in each other's body due to the magic of an ancient ring. Confusion and chaos ensue.,6.0,380,,,,,2.0,,6.0
tt4251142,Sangee,Sangee,2003,2003-06-14,"Drama, Musical, Romance",156,India,Bengali,Haranath Chakraborty,Ajay Sen,SVF Entertainment,"Jeet, Priyanka Upendra, Shilajit Majumdar, Ranjit Mallick, Anamika Saha, Nimu Bhowmick, Pratim Chatterjee, Kanchan Mullick, Babul Supriyo, Bhola Tamang",Bijay sacrifices his love when he founds that Rupa is his best friend Rana's sister.,7.1,263,INR 10000000,,,,,,7.1
tt1274531,Yennai Arindhaal(Tamil),Yennai Arindhaal,2015,2015-02-06,"Action, Thriller",168,India,Tamil,Gautham Menon,"Thiagarajan Kumararaja, Gautham Menon",Sri Sathya Sai Movies,"Ajith Kumar, Arun Vijay, Trisha Krishnan, Anushka Shetty, Krrish Menon, Vivek, Anikha Surendran, Ashish Vidyarthi, Suman, Avinash, Parvati Nair, Stunt Silva, George Vishnu, Cell Murugan, Amit Bhargav","Sathyadev, a sincere police officer, tries to stop an organ trafficking racket. But he is unaware that the man performing the illegal trade is the same person who killed his beloved.",7.3,7791,INR 500000000,,$ 841040,,43.0,8.0,7.3
tt1574353,Yennai Arindhaal(Telugu),Yennai Arindhaal,2015,2015-02-06,"Action, Thriller",168,India,Telugu,Gautham Menon,"Thiagarajan Kumararaja, Gautham Menon",Sri Sathya Sai Movies,"Ajith Kumar, Arun Vijay, Trisha Krishnan, Anushka Shetty, Krrish Menon, Vivek, Anikha Surendran, Ashish Vidyarthi, Suman, Avinash, Parvati Nair, Stunt Silva, George Vishnu, Cell Murugan, Amit Bhargav","Sathyadev, a sincere police officer, tries to stop an organ trafficking racket. But he is unaware that the man performing the illegal trade is the same person who killed his beloved.",7.3,7791,INR 500000000,,$ 841040,,43.0,8.0,7.3
tt4262516,Sanam Re,Sanam Re,2016,2016-02-12,"Drama, Romance",120,India,Hindi,Divya Khosla Kumar,"Sanjeev Dutta, Sanjeev Dutta",T-Series,"Rishi Kapoor, Pulkit Samrat, Yami Gautam, Urvashi Rautela, Neel Tyagi, Delissa Mehra, Navya, Devansh Sharma, Anita Khosla, Prachi Shah, Aashish Kaul, Dayal, Shashwita Sharma, S.K. Batra, Ankit Arora",A man focused on his career finds solace when he reunites with his childhood sweetheart.,3.1,2754,,,,,42.0,10.0,3.1
tt4265964,Badshahi Angti,Badshahi Angti,2014,2014-12-19,"Mystery, Thriller",109,India,Bengali,Sandip Ray,"Sandip Ray, Satyajit Ray",SVF Entertainment,"Abir Chatterjee, Sourav Das, Paran Banerjee, Dipankar Dey, Biswajit Chakraborty, Bharat Kaul, Dwijen Banerjee, Tathagata Mukherjee, Rajatabha Dutta, Pradip Mukherjee, Subhankar Bhattacharya, Ishwar Chandra, Binoy Ghoshal, Abdul Hafiz, Nawal Kishore",A well-known detective must catch a thief who seems to be trying to steal the ring of the long-dead Mughal emperor Aurangzeb.,6.6,911,,,,,8.0,,6.6
tt4271730,Alone,Alone,2015,2015-01-16,Horror,133,India,Hindi,Bhushan Patel,"Sheershak Anand, Shantanu Ray Chhibber",Panorama Studios,"Bipasha Basu, Karan Singh Grover, Sulabha Arya, Zakir Hussain, Neena Gupta, Nilima Priya, Sanjay Sharma, Helena Fonseca, Shruti Gupta",A supernatural mystery about a young woman whose dead sister relentlessly haunts her.,3.7,1542,,,,,20.0,11.0,3.7
tt1132741,OK Kanmani(Tamil),OK Kanmani,2015,2015-04-17,Romance,139,India,Tamil,Mani Ratnam,Mani Ratnam,Madras Talkies,"Dulquer Salmaan, Nithya Menen, Prakash Raj, Leela Samson, Vinodhini Vaidynathan, Ramya Subramanian, Siva Ananth, John Devasahayam, Prabhu Lakshman, Baby Rakshana, Kaniha, Balkrishna Doshi, Padam Bhola, Arav, Melvin M. Ranjan","Two young lovers are compatible in every way - they even agree that marriage is futile. However, their emotions are not so easily managed, especially when they witness the unconditional love of the older couple with whom they live.",7.4,4721,,,$ 81340,,48.0,9.0,7.4
tt1961013,OK Kanmani(Telugu),OK Kanmani,2015,2015-04-17,Romance,139,India,Telugu,Mani Ratnam,Mani Ratnam,Madras Talkies,"Dulquer Salmaan, Nithya Menen, Prakash Raj, Leela Samson, Vinodhini Vaidynathan, Ramya Subramanian, Siva Ananth, John Devasahayam, Prabhu Lakshman, Baby Rakshana, Kaniha, Balkrishna Doshi, Padam Bhola, Arav, Melvin M. Ranjan","Two young lovers are compatible in every way - they even agree that marriage is futile. However, their emotions are not so easily managed, especially when they witness the unconditional love of the older couple with whom they live.",7.4,4721,,,$ 81340,,48.0,9.0,7.4
tt1246653,OK Kanmani(Malayalam),OK Kanmani,2015,2015-04-17,Romance,139,India,Malayalam,Mani Ratnam,Mani Ratnam,Madras Talkies,"Dulquer Salmaan, Nithya Menen, Prakash Raj, Leela Samson, Vinodhini Vaidynathan, Ramya Subramanian, Siva Ananth, John Devasahayam, Prabhu Lakshman, Baby Rakshana, Kaniha, Balkrishna Doshi, Padam Bhola, Arav, Melvin M. Ranjan","Two young lovers are compatible in every way - they even agree that marriage is futile. However, their emotions are not so easily managed, especially when they witness the unconditional love of the older couple with whom they live.",7.4,4721,,,$ 81340,,48.0,9.0,7.4
tt4272420,Kuch Kuch Locha Hai,Kuch Kuch Locha Hai,2015,2015-05-08,"Comedy, Drama",143,India,Hindi,Devang Dholakia,,Maximus Multimedia,"Ram Kapoor, Sunny Leone, Evelyn Sharma, Navdeep Chhabra, Suchita Trivedi, Mehul Buch, Prashant Kapoor, Priyanka Sharma, Avantika Khatri, Kurush Deboo, Errol Peter Marks, Sunny Rajani, Anshool Uttamani, Michael Hagerty-Roach, Mehrdad","A middle-aged Gujrati businessman puts on a charade after a famous film actress asks to move in with him, in preparation for a movie role.",2.5,749,,,,,12.0,6.0,2.5
tt4279684,Mili,Mili,2015,2015-01-23,Drama,114,India,Malayalam,Rajesh Pillai,Mahesh Narayan,Ordinary Films,"Nivin Pauly, Amala Paul, Praveena, Saikumar, Sanusha, Ambika, Idavela Babu, Shamna Kasim, Bindu Panikkar, Neil Kaushik, Anju Aravind, Anjali Nair, Amol Parashar, Sija Rose","Story of Mili, an introvert girl who grows up to be a self made woman.",6.0,647,INR 45000000,,,,4.0,2.0,6.0
tt4280824,Eh Janam Tumhare Lekhe,Eh Janam Tumhare Lekhe,2015,2015-01-30,Biography,135,India,Punjabi,Harjit Singh,"Tejinder Harjit, Harjeet Singh",White Hill Production,"Pavan Malhotra, Arjuna Bhalla, Sudhanshu Aggarwal, Arvinder Bhatti, Avrinder Kaur, Dolly Saddal, Mandeep Saklani, Varnesh Sharma, Master Yuvraj","Eh Janam Tumhare Lekhe ~ This life is dedicated to ""YOU THE ALMIGHTY"" (God). This film is a journey of one man ""BHAGAT PURAN SINGH"" who treaded a difficult and exhausting path. The journey ...",8.6,346,INR 40000000,,$ 6393,,9.0,,8.6
tt4282396,Byomkesh Phire Elo,Byomkesh Phire Elo,2014,2014-12-19,Thriller,107,India,Bengali,Anjan Dutt,"Saradindu Bandopadhyay, Anjan Dutt",Anjan Dutt Production,"Abir Chatterjee, Saswata Chatterjee, Usashi Chakraborty, Koushik Sen, Ankita Chakraborty, Locket Chatterjee, Sampurna Lahiri, Anjana Basu, Rahul Banerjee, Chandan Sen, Ena Saha, Subhra Sourav Das, Deepak Halder, Anindya Pulak Banerjee, Biswajit Chakraborty",The police seeks help from Byomkesh to solve the murder mystery of a wealthy old man Benimadhab and his servant Meghraj. He and Ajit find the case submerged in crooked intentions of family members.,7.4,803,INR 100000000,,,,4.0,4.0,7.4
tt1944245,Shab(Hindi),Shab,2017,2017-07-14,"Drama, Romance",108,India,Hindi,Onir,"Merle Kr�ger, Onir",Anticlock Films,"Ashish Bisht, Simon Frenay, Areesz Ganddi, Gaurav Nanda, Arpita Pal, Raj Suri, Sanjay Suri, Raveena Tandon, Shray Rai Tiwari","""Shab"" is a story that revolves around multiple characters' search for happiness and love in a complex, unforgiving, and cold city.",4.4,210,INR 50000000,,,,3.0,6.0,4.4
tt1408753,Shab(English),Shab,2017,2017-07-14,"Drama, Romance",108,India,English,Onir,"Merle Kr�ger, Onir",Anticlock Films,"Ashish Bisht, Simon Frenay, Areesz Ganddi, Gaurav Nanda, Arpita Pal, Raj Suri, Sanjay Suri, Raveena Tandon, Shray Rai Tiwari","""Shab"" is a story that revolves around multiple characters' search for happiness and love in a complex, unforgiving, and cold city.",4.4,210,INR 50000000,,,,3.0,6.0,4.4
tt1299036,Shab(Bengali),Shab,2017,2017-07-14,"Drama, Romance",108,India,Bengali,Onir,"Merle Kr�ger, Onir",Anticlock Films,"Ashish Bisht, Simon Frenay, Areesz Ganddi, Gaurav Nanda, Arpita Pal, Raj Suri, Sanjay Suri, Raveena Tandon, Shray Rai Tiwari","""Shab"" is a story that revolves around multiple characters' search for happiness and love in a complex, unforgiving, and cold city.",4.4,210,INR 50000000,,,,3.0,6.0,4.4
tt4290746,Pisasu,Pisasu,2014,2014-12-18,"Drama, Horror, Mystery",114,India,Tamil,Mysskin,"Mysskin, Tamizhachi Thangapandian",B Studios,"Naga, Prayaga Martin, Radha Ravi, Raj Kumar, Ashvatt, Vinodhini Vaidynathan, Kalyani N., Harish Uthaman, Kani Kusruti, Nimmy Raphael, Arnold, Supergood Subramani, Siddhanth Venkatesh, Samarth, Amudhan",A violinist experiences paranormal experience in his flat after a death of a girl who he tries to save due to accident. Later he realises that actually the spirit is helping him and he tries to find out who killed the girl by accident.,7.5,1700,,,,,15.0,10.0,7.5
tt4293766,Kayal,Kayal,2014,2014-12-25,Romance,139,India,Tamil,Prabu Solomon,Prabu Solomon,Escape Artists Motion Pictures,"Chandran, Anandhi, Vincent, Gemini Rajeshwari, Aarthi, Yaar Kannan, Bharathi Kannan, Mime Gopi, Archana Ravi, Meghna, Prabhu, Florent C. Pereira","A guy falls in love with a girl at first sight. When the girl develops feelings for the guy, he departs. Are they destined to meet again?",6.4,327,INR 150000000,,,,2.0,2.0,6.4
tt4295566,Cousins,Cousins,2014,2014-12-19,Comedy,133,India,Malayalam,Vysakh,Sethu,Vyshakha Cinemas,"Kunchacko Boban, Jojo George, Joju George, Kalabhavan Shajohn, Sunil Sukhada, Indrajith Sukumaran, Suraj Venjaramoodu","Sam is stuck somewhere in the past, courtesy a mishap that occurred six years back, that had almost cost him his life. The psychiatrist suggests that he goes on a trip to Manipal where he ...",3.3,170,,,,,,,3.3
tt4302956,Kis Kisko Pyaar Karoon,Kis Kisko Pyaar Karoon,2015,2015-09-25,Comedy,133,India,Hindi,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Anukalp Goswami, Sonu Sinha",Venus,"Kapil Sharma, Simran Kaur Mundi, Manjari Fadnnis, Sai Lokur, Elli Avrram, Varun Sharma, Arbaaz Khan, Supriya Pathak, Sharat Saxena, Manoj Joshi, Sunny Cheema, Nataliya Kozhenova, Jamie Lever, RajeshB., Sharad Sankla","A man (Kapil Sharma) falls in love with four women, but how will he keep them from finding out about each other?",5.7,5476,INR 150000000,,$ 6355432,,29.0,14.0,5.7
tt4305752,Mukunda,Mukunda,2014,2014-12-24,Family,142,India,Telugu,Srikanth Addala,,Leo Productions,"Varun Tej, Pooja Hegde, Srikanth Addala, Ali, Raghu Babu, Chandramouli Kalyana Chakravarthy, Sekhar Kammula, Satyadev Kancharana, Nassar, Praveen, Prakash Raj, Rao Ramesh, Paruchuri Venkateswara Rao, Abhimanyu Singh","Mukunda, a careless youngster, makes it a part of his daily routine to fight for his friend Arjun who often gets into trouble. One day, he gets into a fight with the chief of his village and competes in elections against him.",5.7,383,,,INR 122500000,,1.0,,5.7
tt4305766,Chinnadana Nee Kosam,Chinnadana Nee Kosam,2014,2014-12-25,"Drama, Romance",155,India,Telugu,A. Karunakaran,"Harshavardhan, A. Karunakaran",Shresth Movies,"Ali, Dhanya Balakrishna, Navika Kotia, Madhunandan, Melkote, Mishti, V.K. Naresh, Nassar, Nithiin, Josh Ravi, Rohini, Sithara","A typical man with a good heart finds love after sighting a beautiful woman. Upon her request to get her a home by asking an old man (an old man that saw the hero saving a woman), he makes ...",5.3,342,,,INR 149500000,,3.0,,5.3
tt4306300,Mr. And Mrs. Ramchari,Mr. And Mrs. Ramchari,2014,2014-12-25,"Action, Drama, Romance",156,India,Kannada,Santhosh Ananddram,Santhosh Ananddram,Jayanna Combines,"Yash, Radhika Pandit, Achyuth Kumar, Srinath, Ashok Sharma, Malavika Avinash, Aruna Balaraj, Sammir Dattani, Girish, Vishal Hegde, Sadhu Kokila, Bhajarangi Loki, Srinivasa Prabhu, Kaavya Sha",A man whose life seems straight out of a classic Kannada movie faces highs and lows in life and love.,7.3,1690,INR 3000000,,,,9.0,8.0,7.3
tt4306694,Kappal,Kappal,2014,2014-12-25,"Comedy, Romance",156,India,Tamil,Karthik G. Krish,Karthik G. Krish,I Studios Entertainment,"Vaibhav Reddy, Sonam Bajwa, Karunakaran, Vtv Ganesh, Arjunan, Venkat Sundar, Karthik Priyadarshan, Robo Shankar, Rajan Iyer, Raviraj, Boys Rajan, George Maryan",Three friends can't stand how the fourth is happy to break their childhood promise of celibacy.,6.0,404,INR 100000000,,,,3.0,1.0,6.0
tt4306702,Vellaikaara Durai,Vellaikaara Durai,2014,2014-12-25,"Comedy, Romance",137,India,Tamil,Ezhil,Ezhil,Gopuram Films,"Vikram Prabhu, Sri Divya, Soori, John Vijay, Singampuli, M.S. Bhaskar, Manobala, Gnanavel, Aadukalam Naren, Singamuthu, Madhan Bob, Vaiyapuri, Bava Lakshmanan, Dindugal Saravanan, Meenakshi","Murugan falls in love with Yamuna and with the help of his friend Paandi,he saves Yamuna from a marriage with a notorious money lender.",3.7,141,,,,,1.0,1.0,3.7
tt4312676,Aambala,Aambala,2015,2015-01-15,"Action, Comedy",146,India,Tamil,Sundar C.,"Sundar C., Venkat Raghavan",Vishal Film Factory,"Vishal, Hansika Motwani, Prabhu, Vaibhav Reddy, Santhanam, Sathish, Nyra Banerjee, Madhavi Latha, Ramya Krishnan, Kiran Rathod, Aishwarya, Sriman, Tulasi, Pradeep Singh Rawat, Rajiv Pillai","Saravanan and his two brothers go to their native village to make peace between their estranged father and three aunts, who hate their brother for having murdered their father.",4.4,809,,,,,5.0,2.0,4.4
tt4313174,Munde Kamaal De,Munde Kamaal De,2015,2015-08-21,Comedy,106,India,Punjabi,Amit Prasher,Naresh Kathuria,SRD Motion Pictures,"Amrinder Gill, Yuvraj Hans, Binnu Dhillon, Mandy Takhar, Sufi Gulati, Prabhjeet Kaur, Jaswinder Bhalla, B.N. Sharma, Karamjit Anmol, Avtar Gill, Vijay Tandon, Raghveer Boli, Jatinder Kaur, Amarjit Kumar, Ishwinder Singh","Vikram and Rocky fall in love with the daughters of Mr. Sidhu. However, they are physically challenged as Vikram is deaf and Rocky is dumb, due to which they face a hard time in convincing ...",6.4,283,,,$ 6119,,1.0,,6.4
tt4313972,Chaar,Chaar,2014,2014-06-13,"Drama, Horror, Mystery",81,India,Bengali,Sandip Ray,"Saradindu Bandopadhyay, Rajshekhar 'Parashuram' Basu",SVF Entertainment,"Paran Banerjee, Saswata Chatterjee, Rajatabha Dutta, Abir Chatterjee, Pijush Ganguly, Subhrajit Dutta, Nimai Ghosh, Sreelekha Mitra, Sudiptaa Chakraborty, Anindita Bhattacharya, Koyel Mallick, Soumya Bandyopadhyay, Sunil Kumar Bandyopadhyay, Anirban Basu, Haradhan Basu","This film is based on four short stories by different writers: ""Bateswarer Abodan"" by Parasuram, ""Porikkha"" by Sharadindu Bandyopadhyay, ""Kagtarua"" by Satyajit Ray and ""Dui Bondhu"" by Satyajit Ray.",7.0,442,,,,,1.0,,7.0
tt4321682,Chotoder Chobi,Chotoder Chobi,2014,2014-11-01,"Biography, Drama, Family",118,India,Bengali,Kaushik Ganguly,,SVF Entertainment,"Debalina Roy, Dulal Sarkar","Focusing on the predicaments of those born with genetic defect causing dwarfism, the film is the love story between Khoka and Soma.",7.8,250,,,,,2.0,,7.8
tt4323504,Jazbaa,Jazbaa,2015,2015-10-09,"Action, Crime, Drama",119,India,Hindi,Sanjay Gupta,"Deepak Venkateshan, Robin Bhatt",Essel Vision Productions,"Aishwarya Rai Bachchan, Irrfan Khan, Shabana Azmi, Jackie Shroff, Atul Kulkarni, Chandan Roy Sanyal, Abhimanyu Singh, Sara Arjun, Taran Bajaj, Priya Banerjee, Helena Fonseca, Sanjay Gurbaxani, Danishta Iyer, Rajiv Kachroo, Siddhant Kapoor","Tensions arise when the daughter of nation's best lawyer is kidnapped. Now she'll have to save a rapist from death sentence, as ransom, within 4 days.",5.8,3252,$ 4400000,,$ 3400203,,32.0,33.0,5.8
tt4328756,Ebar Shabor,Ebar Shabor,2015,2015-01-02,"Crime, Mystery, Thriller",160,India,Bengali,Arindam Sil,"Padmanabha Dasgupta, Sirshendu Mukhopadhyay",Reliance Entertainment,"Saswata Chatterjee, Swastika Mukherjee, Abir Chatterjee, Payel Sarkar, Rahul Banerjee, June Malia, Ritwick Chakraborty, Debolina Dutta, Subhrajit Dutta, Nitya Ganguly, Saswati Guhathakurta, Rajat Ganguly, Sutapa Banerjee, Dipankar Dey, Santu Mukherjee",A very much experienced police detective Mr. Shabor Dasgupta (Actor-Saswata Chatterjee) is assigned to do the task of solving the mystery of the murder of Mitali Ghosh (Actress-Swastika ...,7.3,1274,INR 20000000,,,,4.0,2.0,7.3
tt4328798,Masss,Masss,2015,2015-05-29,"Action, Comedy, Horror",151,India,Tamil,Venkat Prabhu,"D.S. Kannan, Madhan Karky",Aadnah Arts,"Suriya, Nayanthara, Parthiban, Samuthirakani, Pranitha, Premgi Amaren, Karunas, Sriman, V. Jayaprakash, Motta Rajendran, Manobala, Brahmanandam, Sharath Lohitashwa, Subbu Panchu, Daniel Annie Pope","After a life-threatening accident, a man finds that he can communicate with the dead, and must decide whether to act on their advice.",6.0,3416,INR 200,,$ 245564,,14.0,7.0,6.0
tt4328890,Yatchan,Yatchan,2015,2015-09-11,"Action, Comedy",147,India,Tamil,Vishnuvardhan,"D. Suresh, Vishnuvardhan",UTV Motion Pictures,"Arya, Krishna Sekhar, Deepa Sannidhi, Swathi Reddy, Adil Hussain, Y.G. Mahendran, Thambi Ramaiah, RJ Balaji, Azhagam Perumal, Krishna, Ponvannan, Stunt Silva, Sendrayan, Yogi Babu, Meera Krishna",Two passionate people with dreams swap places accidentally by fate and their common key to get back their lost life is to defeat the antagonist through the girl whom he wants dead since she can foresee the future.,5.6,249,,,,,1.0,2.0,5.6
tt4328934,Taramani,Taramani,2017,2017-08-11,"Drama, Romance",150,India,Tamil,Ram,Ram,Catamaran Productions,"Anjali, Dongli Jumbo, Andrea Jeremiah, VenkateshBalaji, Vasanth Ravi, Vaidhi, Adrian Knight Jesly, Azhagam Perumal, Lizzie Antony, Nivas Adithan, Abhishek D. Shah","An orthodox youngster and a free-spirited lady fall in love, only to understand that they are different in all aspects of life. How do they realise their complex requirements and mistakes?",7.5,1273,,,,,11.0,6.0,7.5
tt4332114,Dolly Ki Doli,Dolly Ki Doli,2015,2015-01-23,"Comedy, Romance",98,India,Hindi,Abhishek Dogra,"Abhishek Dogra, Uma Shankar Singh",Arbaaz Khan Productions,"Malaika Arora, Karan Ashar, Mohammed Zeeshan Ayyub, Karim Hajee, Brijendra Kala, Sonam Kapoor, Saif Ali Khan, Umar Raza Khan, Rajkummar Rao, Pulkit Samrat, Varun Sharma, Archana Puran Singh",Dolly is a con woman who marries unsuspecting men and on the wedding night runs away with their money. On the case is a police officer and two disgruntled grooms.,4.5,2735,,,,,18.0,17.0,4.5
tt4333674,Hunterrr,Hunterrr,2015,2015-03-20,"Comedy, Romance",141,India,Hindi,Harshavardhan Kulkarni,"Harshavardhan Kulkarni, Vijay Maurya",Phantom Films,"Gulshan Devaiah, Radhika Apte, Sai Tamhankar, Veera Saxena, Rachel D'Souza, Hansa Singh, Divya Seth Shah, Sagar Deshmukh, Neena Kulkarni, Vaibhav Tatwawaadi, Kiran Khoje, Shalva Kinjawadekar, Ayli Ghiya, Kallirroi Tziafeta, Jyoti Subhash","Mandar, an ordinary guy is obsessed with sex and chases girls until he meets Tripti and decides to settle down with her.",7.0,5477,INR 45000000,,,,21.0,23.0,7.0
tt4335954,My Birthday Song,My Birthday Song,2018,2018-01-19,Thriller,95,India,Hindi,Samir Soni,"Samir Soni, Vrushali Telang",KAHWA Entertainment,"Nora Fatehi, Elena Kazan, Suparna Moitra, Pitobash, Sameer Sharma, Zenia Starr, Sanjay Suri","After a wild night of impulse and passion, advertising executive Rajiv Kaul must navigate the murky lines between life, death, fact, and fiction.",5.5,239,,,,,8.0,3.0,5.5
tt4337414,Gopala Gopala,Gopala Gopala,2015,2015-01-10,"Comedy, Drama, Fantasy",153,India,Telugu,Kishore Kumar Pardasani,"Bhavesh Mandalia, Umesh Shukla",North Star Entertainments,"Venkatesh Daggubati, Pawan Kalyan, Shriya Saran, Mithun Chakraborty, Krishna Murali Posani, Vennela Kishore, Deeksha Panth, Krishnudu, Ashish Vidyarthi, Anisha Ambrose, Raghu Babu, Dhanraj, Bhel Prasad, Prudhviraj, Rallapalli",An atheist sues god after losing his shop in an earthquake.,7.3,3456,,,INR 660100000,,22.0,5.0,7.3
